661477288811319304,Stavroguine,vu qu'Activision a racheté King on a plus qu'à attendre CANDY CRUSH HEROES OF WARCRAFT,1446543449000,candy crush,4
661477206418448384,Virginie de Meeûs,Activision Blizzard rachète King  (Candy Crush) pour 5 4 milliards d’euros ,1446543430000,candy crush,2
661477050964946944,Nicolas Boivin,Le sachet de bonbons le + cher de l'histoire  Activision achète le créateur de Candy Crush pour 5 4 milliards d’€ ,1446543393000,candy crush,4
661476817652551680,YZGeneration,Et sinon Activision Blizzard vient de racheter Candy Crush ,1446543337000,candy crush,2
661476529663295488,Frédéric Neff,donc Candy Crush coûte 5 4 milliards de dollars A ce prix là on ne les bouffera jamais les 5 fruits et légumes frais par jour ,1446543268000,candy crush,4
661476406124224513,Beau Connard.,J'ai même pas de jeu dans mon téléphone  Meme pas la base Candy Crush,1446543239000,candy crush,0
661476233893539844,Philippe de Demos,Le rachat de Candy Crush exacerbe la consolidation du mobile gaming par  @ via  @ ,1446543198000,candy crush,0
661476065945210880,Nesfux,Activision qui rachète Candy Crush pour 5 Milliards Y-a encore des jeux qui jouent à ça xD,1446543158000,candy crush,2
661475957841227776,Cybèle Leclair ☾,Activision Blizzard qui rachète King à quand un Candy Crush intégré au fief ,1446543132000,candy crush,4
661475699497132032,Melanie Lamoureux,Candy Crush pour 5 4 milliards d euros Couteux à la friandise  ,1446543071000,candy crush,4
661479446101127168,Actualité 24,Ce qu'a dit François Hollande depuis la Chine sur l'antenne d'Europe 1 ,1446543964000,françois hollande,2
661478354722361345,Cyrille Lociciro,François Hollande et l’excellence écologique  La bonne blague  via  @ ,1446543704000,françois hollande,4
661478183221465088,Laurent SAMUEL,Plus vrais que nature grâce à Canteloup JPE l'émotion devant François Hollande en direct de Pékin via  @ ,1446543663000,françois hollande,4
661478106994188288,Philippe PENEAU,La France totalement discréditée par son incohérence  #  via  @ ,1446543645000,françois hollande,0
661477307018846208,mongo 0468,Climat François Hollande et Xi Jinping veulent le beurre et l'argent du beurre via  @ ,1446543454000,françois hollande,0
661476960963444741,jlmcreation , #  - François Hollande et l’excellence écologique La bonne blague -  ,1446543371000,françois hollande,4
661449857148854272,Emel,📷 La blague de la semaine  #   #  ,1446536909000,#jesuischarlie,4
661446573801480192,Bo$$ Key Yacht$,Et bien si ma caméra et mon trépied sont les armes de ma liberté d'expression alors oui je suis armé  #   # ,1446536126000,#jesuischarlie,0
661438548923588608,nico l arsouille,Comme quoi   #  toussa   ,1446534213000,#jesuischarlie,0
661388848501534724,Brokol-e,Encore un hashtag  #  arrêtez de faire un exposé pour la semaine derniere en allemand sur un héros allemand,1446522364000,#jesuischarlie,0
